"","751585__853_39491","46503__820_28116","357276__33039_40518","47678__1680_45851","853__39491","39485__28117_457412","820__28116","33039__40518","46506__487174","28117__457412","1680__45851"
"ERR209480",-5.41377451260535,2.32231873953099,-2.78715037405215,0,-0.0854579634500681,-2.993597729691,5.38787307439626,-4.82748605619293,-4.89816668297302,5.18506336524765,0
"ERR209481",-6.08340967542918,0,-2.71239032205729,0,-0.724169404112579,0,0,-4.69799784776134,-4.09841823224944,0,0
"ERR209482",-6.14018369008757,0,-2.73256691658903,-2.39136902684325,-0.653049775716174,0,0,-4.73294473461402,-4.09879554222714,0,4.14197265413905
"ERR209483",-0.415267604058975,4.71369565162781,0,0,-0.603482096848677,-2.22138880817026,0,0,0,3.84755827911576,0
"ERR209484",-2.64391119497216,5.66064163592444,0,0,4.57938852039192,2.99119949275032,0,0,0,4.50198245330452,0
"ERR209485",-2.7396889627491,5.62331595206581,0,0,4.74528048041711,2.66270607143992,0,0,0,4.70379790404377,0
"ERR209486",-2.74412562388247,5.65031641335204,0,0,4.75296500291609,2.71198091718297,0,0,0,4.71649080093069,0
"ERR209487",-2.72944916351177,5.60570059357759,0,0,4.72754462787876,2.66715805475547,0,0,0,4.74958029958668,0
"ERR209488",-2.78016616806592,5.58994887072533,0,0,4.81538905657425,2.65657218830919,0,0,0,4.74722055347515,0
"ERR209489",-3.33651137925269,-6.33166985513625,1.66319181397691,0,-5.77900722889737,0,0.545433999837186,-0.456127700494236,0,0,0
"ERR209490",-5.60490626848287,-6.34132706724399,1.52871546271006,0,-1.86711106902713,0,0.608503142216145,-0.341910997855047,0,0,0
"ERR209491",-5.65510334220455,-6.33941715987169,1.80372850155546,0,-1.77941468098147,0,0.62009577387167,-0.739997476035266,0,0,0
"ERR209492",-2.86657222634655,3.12842791142347,0,5.32603821917894,-4.96504873959805,-2.70970561612845,4.7202390172387,0,0,4.69334780068921,0
"ERR209493",-5.62095228022723,3.08002394187514,0,5.22100370443217,-0.227367114203183,-2.90076544328429,4.73211169011589,0,0,5.02427312860845,0
"ERR209494",-5.59481962986652,3.11921039408468,0,5.19668870952702,-0.214954966585152,-2.91337416623557,4.68649099856241,0,0,5.04611207737862,0
"ERR209495",-5.5914616123002,3.02184456335356,0,5.26679602097211,-0.187486595915928,-2.90394255674137,4.74426688923964,0,0,5.02977605053752,0
"ERR209496",-5.55854602801845,0,-2.56143853925164,0,-0.757448734019099,2.75932632885143,0,-4.43654169044885,0,3.99813166457872,0
"ERR209497",-5.68533640702238,0,-2.53352921394303,0,-0.501838804309516,2.49191637178057,0,-4.38820132100937,0,4.25771430730904,0
"ERR209498",-5.66224001037349,0,-2.53274026438532,0,-0.493022046692863,2.53923066349187,0,-4.3868348202908,0,4.21016306090293,0
"ERR209499",-5.7074393978931,0,-2.5438419756666,0,-0.465907909222936,2.4960596787241,0,-4.40606354828094,0,4.24507163126764,0
"ERR209500",-4.69760985633558,0,0,-3.61987493979513,0.130249504672296,2.91892820280967,0,0,-4.66139910105015,4.22398519912553,-6.2698073127705
"ERR209501",-2.44580067575611,0,4.59433435786286,-3.61443648713339,4.23625103559587,2.81189546771741,0,0,-4.62792684618636,4.31045906028856,-6.26038763644581
"ERR209502",-0.017997931681169,-2.87552429100005,5.00271388624408,0,-0.4721236549182,0,4.98055417041057,0,0,0,0
"ERR209503",-0.106279981080727,-2.87602732780591,5.40734225699959,0,-0.328360287785434,0,4.98142545571639,0,0,0,0
"ERR209504",-0.109447931294442,-2.88876278700972,5.06009426168735,0,-0.319344986371766,0,5.00348391811511,0,0,0,0
"ERR209505",-0.0977873822342823,-2.86445660630768,5.13652300861597,0,-0.351907657186268,0,4.96138437820123,0,0,0,0
"ERR209506",-2.61874891628131,2.94138381213272,0,-3.24006110276064,4.53580617526516,0,4.42686960580875,0,0,0,-5.61195044960907
"ERR209507",-2.40430033682438,4.65481892420403,2.26343347909011,-3.49649778658098,4.1643703400348,4.95394629677045,0,-4.09488265273845,0,0,-6.05611181491037
"ERR209508",-2.47423297999552,5.57252078917016,-2.53638152533971,5.57709174876036,4.2854972311148,0,0,-4.39314166926744,-4.72146347098889,0,0
"ERR209509",-4.97169754931601,-2.4495645700921,-2.44686439903272,-2.56458735535113,0.242637126241491,5.3303109943885,4.24277029182012,-4.23809345835616,-4.37820378343551,0,-4.44199559991685
"ERR209510",-2.70687608760967,-2.77060232698022,-2.71715652897321,0,4.68844691353322,-2.60106385104625,4.7988239978983,-4.7062531602991,0,4.50517474374287,0
"ERR209511",-2.81443880689935,-2.8728706468654,-2.7035900964394,0,4.8747510083432,-2.70485136914285,4.97595792394414,-4.68275540987307,0,4.68493999827766,0
"ERR209512",-2.78895074034398,-2.75005340096625,-2.69331258013325,0,4.8306043820826,-2.71686387090202,4.76323221400113,-4.66495422945522,0,4.70574626165054,0
"ERR209513",-2.76478348815196,-2.8525674947734,-2.68063380751638,0,4.78874547340669,-2.70090949813494,4.940791832967,-4.64299395110517,0,4.67811247741508,0
"ERR209514",-3.24917463702775,-5.92745228159457,5.41122663406772,0,-5.62773555399622,0,0.257260142879977,0,-4.47279103170008,0,0
"ERR209515",3.02106531426225,5.53799744977651,-2.81653017758873,0,4.53389758637805,0,0,-4.87837336863468,0,0,0
"ERR209516",-5.60944903974087,-2.51165978194444,-5.23657832704307,0,-0.919247956959081,-2.3736370062577,4.35032235365514,-0.358703393431615,0,4.11125989356403,0
"ERR209517",-0.449249711724178,-2.6315602963997,5.11383057193498,0,-0.4545948831114,0,4.5579961365453,0,-4.84329781676047,0,0
"ERR209518",0,2.24800084496723,0,5.54658883877577,0,0,5.24473350444383,0,0,0,0
"ERR209519",0.73347752697159,0,0,-3.34883178553666,0.231735237475573,2.76235564999694,0,0,0,4.21098132792751,-5.80034679855109
"ERR209520",0.645682203326029,0,0,-3.31342741863443,0.485473996198255,2.55961899046687,0,0,0,4.43751057835876,-5.73902463626662
"ERR209521",0.621227998793333,0,0,-3.32378798943232,0.418755187279333,2.52964577151754,0,0,0,4.41877199523183,-5.75696967128398
"ERR209522",0.643448643348608,0,0,-3.31150584850064,0.44079602037977,2.55275515910627,0,0,0,4.39873445769985,-5.73569637916459
"ERR209523",0.00507300719925082,-2.9586493600498,0,5.20813805964218,-0.338976711920711,2.85518412836122,5.1245310133874,0,-4.82079896925506,5.26339589431423,0
"ERR209524",-0.106014219924621,-2.9360139017254,0,0,-0.0689190220190689,2.74151152501519,5.08532524951694,0,-4.7215776300027,5.3899196206881,0
"ERR209525",-0.104779863954769,-2.9180937556864,0,5.09427553895954,-0.0725503068790247,2.74202372810671,5.05428664609832,0,-4.75897550485917,5.39168512352952,0
"ERR209526",-0.16630263483031,-2.93481907607751,0,5.13620046028452,-0.0825960095978972,2.71779452812416,5.08325575078859,0,-4.76268407458262,5.37014792298522,0
"ERR209527",-5.66075685483899,-3.07190979858099,-2.84452914292243,5.26051564754848,-0.219734384394653,2.12012237288615,-5.32070384741095,-4.92686899915201,0,5.17388100579302,0
"ERR209528",-3.07400160853643,-3.2019061013967,0,0,-5.32432696853356,-2.55741942254274,-5.54586404868387,0,0,4.42958037610749,0
"ERR209529",-5.38923783241499,0,4.31672135658366,4.45308379324602,0.75424043572173,-2.5160495201524,0,0,0,4.35792560326325,0
"ERR209530",-5.41003948282911,0,-2.29630913228432,4.63290611543994,-0.574470766905095,0,0,-3.97732408700084,0,0,0
"ERR209531",-3.44476768487674,0,-2.49138437368195,-2.58368352751347,5.96651265047793,6.02438519812327,0,4.3152043164003,0,0,4.47507114033211
"ERR209532",-2.53690512818644,0,-2.96224673907614,0,4.39404857600095,6.62960921548466,0,5.1307618566351,0,0,0
"ERR209533",-5.72180940961865,0,0,-2.99068128978238,1.55801718748498,-2.84200499305796,0,0,0,-4.92249704334081,5.18001194314871
"ERR209534",-2.83518209963581,0,0,0,4.91067944527902,4.89472572751579,0,0,0,0,0
"ERR209535",0,0,0,0,0,0,0,0,0,0,0
"ERR209536",-5.28906140835514,0,0,0,0.0604505331653312,-2.58187436240892,0,0,0,-4.47193757445176,0
"ERR209537",-5.771705843536,0,0,0,0.0992520500917596,2.4174014131371,0,0,0,-4.65203887491399,0
"ERR209538",-2.62586658540597,0,-2.66204364159931,0,4.54813433982054,5.43968255843937,0,-4.61079483921568,0,0,0
"ERR209539",0,-2.42601611479965,-2.76608159955065,0,0,6.05277547500875,4.20198317081384,-4.79099386830312,0,0,0
"ERR209540",-2.83779662659959,0,0,-2.57686869955429,4.91520793881805,0,0,0,0,0,4.46326751206197
"ERR209541",-3.19038429749143,5.00086135326267,5.07469162656699,4.63642290755023,-5.5259076989251,0,0,0,4.23203731077544,0,0
"ERR209542",-3.15301077370036,4.77228909029838,3.22782772611586,0,-5.46117485686108,0,0,4.11493575790989,0,0,0
"ERR209543",0,-2.60219453303232,-2.4527373807403,0,0,-2.83474850542409,4.50713314238995,4.24826576106561,0,4.90992843807447,0
"ERR209544",-6.24968135971426,0,-2.11807761808333,0,-0.81661320650853,5.1589732237913,0,3.6686180488948,0,0,0
"ERR209545",-5.94945356897496,-2.28065153786439,-2.39232644331056,0,-2.06713365477763,5.62296708712353,3.95020433794122,4.14363094810444,0,0,0
"ERR209546",-5.95490695674456,0,0,0,0.300272527024362,6.36175882238975,0,0,0,0,0
"ERR209547",-2.65469270206714,2.20355572079941,0,0,4.5980626384626,-2.46134535780643,-3.84349670488759,0,0,4.26317521469454,0
"ERR209548",0,2.09947524282976,0,0,0,0,-4.08122495748749,0,-3.88895699334451,0,0
"ERR209549",-2.75369935666316,0,-2.57354737573411,0,4.76954719451032,0,0,4.45751481045703,0,0,0
"ERR209550",-2.87948736704187,5.42108581198859,5.47529816001624,0,4.98741841946924,0,0,0,4.64603119594163,0,0
"ERR209551",-5.13995976666259,5.53939277080862,5.62623388371159,0,0.086404809202145,0,0,0,4.75812523869489,0,0
"ERR209552",-5.82034043516549,5.19804013639337,4.97871850565778,-2.82363785291147,0.124896382992726,0,0,0,0,0,4.89068422341736
"ERR209553",-5.77548247517849,5.22078853004233,0,-2.76415922696141,0.00540113699494908,0,0,0,4.29621401677261,0,4.78766422130747
"ERR209554",0,1.79848416812516,0,0,0,0,-4.89834956852729,0,0,0,0
"ERR209555",0,-2.95546359346277,-2.34483410606177,0,0,0,-5.11901310379761,4.06137180701934,0,0,0
"ERR209556",0,-6.15291948373775,5.11880851306396,0,0,-2.39437660795988,-0.111347953123539,0,0,4.14718193744094,0
"ERR209557",0,-6.17127822168998,5.2799769521618,0,0,-2.336161067482,-0.159940246865143,0,0,4.04634966354317,0
"ERR209558",-5.41751394442671,-4.89956716937002,5.70296271053828,0,1.11979802643709,6.21100132902565,0.00375891472909646,0,0,0,0
"ERR209559",-5.30810657130287,-4.87568778408825,5.68287801136001,0,0.270357209568173,6.06973510277054,-0.157445716022283,0,0,0,0
"ERR209560",-6.1498327885598,0,-5.63837376823027,-2.44910798297674,-1.21768832818961,-2.57257277487143,0,-1.23520055887896,0,-4.45582675224578,4.24197945973826
"ERR209561",-5.88678971336026,0,-5.81904649115854,0,-1.69405222371234,-2.6046115847017,0,-0.973860129583149,0,-4.51131959868584,0
"ERR209562",-5.92033298314186,0,-5.73613259678085,0,-1.6293597907512,-2.59495768993741,0,-1.09296334335721,0,-4.49459856246315,0
"ERR209563",-5.32072696007881,-2.82945644902828,5.25626318210637,-2.84576540164753,0.272831593489156,6.05000739461401,-4.90076232752041,0,-4.57536722127394,0,4.92901026207517
"ERR209565",0.693004926724745,-4.97154114832022,-2.6022997342385,0,-0.800016119414341,-2.64849094153752,-0.193359048821442,-4.50731535622406,0,4.58732087412891,0
"ERR209566",-5.45563294084153,0,-2.90947017297832,-2.49349395171857,-0.0237080697502632,-3.13466279998666,0,-5.03935016270466,0,5.42939523417302,4.31885821274227
"ERR209567",-5.66753709899075,2.06587380776,5.47979849971763,0,0.38628961150982,2.88445446364093,5.35009467389802,0,-4.89601482033435,4.77689424074066,0
"ERR209568",-5.51937150240801,2.11869061355526,6.3108547894725,0,-0.0812454837236735,5.45053384877267,5.46716198027788,0,-4.97668636173996,0,0
"ERR209569",-5.66354456401332,0,-2.47761978952582,-2.69189216671372,0.443616528647007,-5.50688530012165,0,4.29136335729683,0,0.595284743318359,4.66249400124483
"ERR209570",-5.62853019993528,2.61346011535,0,-2.77544663431187,0.624738660663218,-5.36004742726413,5.2654677209211,0,0,-0.160365220658987,4.8072145843242
"ERR209571",-5.57481198680014,2.648289787395,0,-2.66954164408766,0.471406627348524,-5.33741840986355,5.24155720528748,0,0,-0.292025290624553,4.62378176048078
"ERR209572",0,0,0,0,0,5.33741993970133,0,0,0.0629981990972071,0,0
"ERR209573",-2.71947366936615,0,0,0,4.71026656518794,5.45827438393593,0,0,0.201540437559786,0,0
"ERR209574",-2.73670261583199,0,0,0,4.74010797582766,2.6035057143708,0,0,4.56231453069113,-4.37073468995672,0
"ERR209575",-2.68974090284105,0,0,0,4.65876790291688,2.56445530986524,0,0,4.59202836088051,-4.45197969416373,0
"ERR209576",-2.71590061697791,0,-2.132437776849,0,4.7040778569134,5.12301275479941,0,-3.69349057348169,0,0,0
"ERR209577",-4.3759169600921,0,-2.21448734027708,0,0.183026059682713,4.99171203824952,0,-3.83560458607798,0,0,0
"ERR209578",-2.86600467271794,0,-2.79488532924931,0,4.96406570787729,4.90535481326999,0,-4.84088339158868,0,0,0
"ERR209579",0,0,0,5.59107178374754,0,0,0,0,5.83949133941645,0,0
"ERR209580",0,-2.57542945765014,0,0,0,0,4.46077467195961,0,5.67953770016534,0,0
"ERR209581",-2.88973037322276,-2.75681331617563,5.47728131769952,-2.53322471136694,5.00515982659679,6.10564398751696,4.77494073059863,0,0,0,4.38767390707654
"ERR209582",-2.82237277535152,-2.84213222293903,5.08058125131795,-2.63005680220774,4.88849304480802,3.49877354989165,4.92271741195908,0,-4.43193151553936,4.92612576659004,4.55539200821594
"ERR209583",4.74285494159672,-2.56290468110406,0,0,0,0,4.43908112262834,0,-4.15847289287992,0,0
"ERR209584",4.70436620574856,-2.41536288941616,4.56551409930806,0,0,0,4.18353124318515,0,0,0,0
"ERR209585",5.12425658537645,-2.59724253820334,4.9549565545779,0,0,0,4.49855603574734,0,-4.25656111206886,0,0
"ERR209586",-2.80515405698517,0,0,0,4.85866934975628,-2.4924516399097,0,0,0,-4.31705287573197,0
"ERR209587",-2.72628976016908,0,0,0,4.72207238076762,-2.51867569593243,0,0,0,-4.36247427314387,0
"ERR209588",-2.67461102008188,5.18165276101674,-3.19987534520323,-2.78594121255292,4.63256217726543,-5.47960171078642,0,-5.54234667577899,0,0.758485915837062,4.8253917270417
"ERR209589",-2.63163304723556,2.62177927049809,-3.19817485124116,-2.72022111445676,4.5581221446893,-2.94041407915337,4.390666198065,-5.53940133383872,0,5.0929465803845,4.71156117806075
"ERR209590",-2.81620376781297,2.24891488020161,0,0,4.87780801031897,0,4.74707787362935,0,-4.69121006232948,0,0
"ERR209591",-2.55718749656422,-2.94609694771939,0,0,4.42917866852909,5.09639888960672,5.10278959747358,0,-4.69755443578981,0,0
"ERR209592",-2.60269518289412,2.10780284757524,0,0,4.50800029338739,5.0149721249408,5.08280789668874,0,-4.67435906960038,0,0
"ERR209593",0.585990535454533,2.17918318695725,-3.06357893908847,-2.49434874316456,-0.203550931884611,0,4.98134149130523,-5.30627437549919,0,0,4.32033875495659
"ERR209594",3.27148472613322,2.25783521942627,-3.10649782373964,0,-4.94064715124791,0,4.98559802617565,-5.3806120643192,0,0,0
"ERR209595",3.24886188024254,2.14977886382742,-3.10256781613204,0,-4.9054027211823,0,5.08234998852198,-5.37380509146871,0,0,0
"ERR209596",-0.409588647943289,5.07412848666357,0,-2.64476923065211,-0.629074839987732,-2.41312167177216,0,0,0,-4.17964934035494,4.58087468178431
"ERR209597",-0.0554484898028811,5.12292098685031,0,0,-1.28909627791739,-2.4880765794695,0,0,0,-4.30947504876335,0
"ERR209598",-0.15277310773954,5.08619885390406,0,0,-1.13923711233409,-2.48911066973165,0,0,0,-4.31126614563702,0
"ERR209599",-5.4399513937564,0,0,-2.53103205391245,0.596059530560825,-2.53860474008726,0,0,0,4.39699239016633,4.38387611296178
"ERR209600",-2.64285706623802,0,-2.91157129590723,-2.98693326977184,4.57756271586668,-3.0871803441809,0,-5.04298941437048,4.21395812886698,5.3471532082493,5.17352018206266
"ERR209601",-2.85863228035177,0,0,0,4.95129634972575,-2.71320880411775,0,0,0,4.69941550027514,0
"ERR209602",-2.81370731228176,0,0,0,4.87348402250008,-2.67319818566773,0,0,0,4.63011507627745,0
"ERR209603",-2.5256632797507,0,0,-2.33898787364865,4.37457712333925,3.02120970705111,0,0,3.88460466093458,3.96828841997468,4.05124583544696
"ERR209604",-5.08467850595463,-2.9464971283458,0,0,0.202768396701193,5.0184058249173,5.10348273065071,0,0,0,0
"ERR209605",-5.21685560720192,-2.55861124449841,2.68322040799555,-2.83440068446383,0.119066787117557,0,4.43164467228828,-4.99791625735937,0.0890351919069003,0,-4.90932599449935
"ERR209606",-5.53768965117784,0,-2.77637574441014,-3.35714321871405,-0.979672323055313,-2.51468069988133,0,-4.80882385022022,4.49954767395901,-4.35555473700733,-5.81474262309806
"ERR209607",-3.18767009712523,0.0711635817163854,0,0,5.52120656598892,-2.75852336075948,0.169521819647523,0,1.06098356949378,4.77790261470108,0
"ERR209608",-5.13874714040661,-2.59748041282877,0,0,-0.0671159664587819,3.36957172030714,4.49896804668441,0,0,-4.62133746538809,0
"ERR209609",0,0,0,-2.59103974129392,0,-2.71847547768522,0,0,0,-4.70853764648087,4.4878124763512
"ERR209610",0,0,0,-2.53222467703898,0,2.32738465869535,0,0,0,-4.74674656646319,4.38594179681121
"ERR209611",-2.97230857016916,0,-2.56361709516252,0,5.14818945930539,2.51350861365863,0,-4.44031505997362,0,-4.2925051341545,0
"ERR209612",-2.85940497338325,0,-2.48412840790175,0,4.95263469331492,5.10397463399605,0,-4.30263661501101,0,0,0
"ERR209613",-0.517063510892504,-2.39228498714629,0,0,-0.962058297526467,-2.48351869533066,4.14355914392163,0,0,4.30158056185988,0
"ERR209614",-2.3893100780772,-2.26353526667351,-2.2953811609516,0,4.13840645026607,4.42336318904159,3.92055808660249,-3.97571679350461,0,0,0
"ERR209615",0,-5.03496249263523,-5.20180170669865,0,0,5.27903435448134,-0.054897136487156,-0.297071906489939,0,0,0
"ERR209616",2.41734228343995,0,-2.54192330670624,-3.12479056299979,4.83495370456718,-2.70238273690366,0,-4.4027403161587,0,4.68066420181418,-5.41229601812739
"ERR209617",3.57041997196787,0,0,0,4.70497120872575,3.11650500842491,0,0,5.02208918471446,5.07566889335392,0
"ERR209618",2.34996927340459,-2.80333847483956,-3.13978330510177,0,4.48921939603697,0,4.85552466923476,-5.4382642091928,-4.80950956077158,0,0
"ERR209619",-5.32903290096531,-2.48681002069922,-2.36158845985909,0,1.18550735386044,4.70140656196612,4.30728130462245,-4.09039119904427,0,0,0
"ERR209620",-2.88174033859144,0,-2.64514073293719,0,4.99132068066111,0,0,4.58151814261719,0,0,0
"ERR209621",-5.79284511034739,0,-2.02755918927351,0,-0.174809125184011,0,0,3.51183553117488,0,0,0
"ERR209622",-5.1989058883817,-2.74621150734211,-2.5613746280336,-2.71558594955322,0.172624865439722,-2.64119128927686,4.75657785904684,-4.43643099297202,0,4.57467750553587,-4.70353283694636
"ERR209623",-5.26149461602841,-2.71077854226476,-2.54072511163943,-2.67248065429494,0.42359582587292,-2.70049832250936,4.69520616327006,-4.4006649814256,0,4.67740030034073,-4.62887227548375
"ERR209624",-5.57852323537875,0,-2.47346645318024,-5.47548868254437,0.0206044084798119,1.84864551796428,0,-4.28416956772537,0,5.22210085877526,-0.558425347478702
"ERR209625",-2.71344264662728,0,-2.7590112955148,0,4.69982052738262,-2.6509560743723,0,4.77874774248807,4.68337356455962,-4.59159060944616,0
"ERR209626",-2.93264543048564,0,5.1887579280152,5.51593767110295,-5.07949088618583,0,0,0,0,0,0
"ERR209627",-2.98540333853789,0,-2.57369325479487,5.65507847411003,-5.17087026343337,0,0,4.45776748040202,0,0,0
"ERR209628",-2.97844624579275,0,5.4160749821951,5.65122297131938,-5.15882022532582,-2.52631304988305,0,0,0,-4.37570255822173,0
"ERR209629",0,2.03063143380626,-2.57913179272716,4.97921201634796,0,0,4.91088115676062,-4.46718730441964,0,0,0
"ERR209630",0,-2.8454513769571,-2.63015449838076,5.10447968223864,0,0,4.92846635535651,-4.55556122295131,0,0,0
"ERR209631",0,2.02048465876812,-2.60941239056915,5.08461237275502,0,0,4.92323482693967,-4.51963483836553,0,0,0
"ERR209632",0,-2.80575543687794,-2.48335654577399,2.55827532346835,0,0,4.8597109702852,-4.30129971058929,0,0,4.97971607225941
"ERR209633",0,-2.89920636023276,-2.59621923670259,3.3409234580457,0,0,5.02157271754998,-4.49678362555658,-4.43575321233817,0,4.16977609462585
"ERR209634",0,-2.90284146206518,-2.64598298720192,3.16175027893899,0,0,5.02786889861442,-4.58297696979659,-4.39951156454466,0,4.42177050411911
"ERR209635",-5.32681255977558,-2.97195786303018,-5.43901972387139,0,0.19646221240585,-5.41248013970255,5.14758201672211,0.357226398173319,0,0.0224819011583351,0
"ERR209636",-5.30679019608732,-2.98221908064328,-5.48507006591908,0,0.0684953767525187,-5.37034906622007,5.1653549669755,0.376529628897894,0,-0.136041636594886,0
"ERR209637",-2.7393178846017,-2.60520019693618,-2.8266293933605,0,4.74463775421224,-5.79332245040216,4.5123391049819,4.89586572346799,-4.59293354671618,0.531959426550315,0
"ERR209638",0,-2.81034212318582,-2.93841828583724,0,0,-5.56267377349671,4.86765534400883,5.08948976495954,-4.5845819866927,-0.135986382324067,0
"ERR209639",0,0,-2.96291444294124,5.23545690154173,0,-5.63311301968724,0,5.13191835365386,-4.62717963012208,-0.0332794318195147,0
"ERR209640",-3.28123648774919,0,0,0,-5.68326830843045,-5.37400401985551,0,0,4.39661602851588,-0.168554473790207,0
"ERR209641",-3.31412622317489,-2.51969000894033,0,0,-5.74023500123526,-2.60952865105478,-4.36423111480832,0,4.44927601564047,4.51983620743356,0
"ERR209642",0,2.24125402540546,5.34110954012949,6.03143367954006,0,-2.5386017815905,5.03217172244484,0,-4.25188580489911,4.39698726589961,0
"ERR209643",0,2.18250841800838,5.28545039303402,5.89374464443089,0,-2.58467242734792,4.93963354946878,0,0,4.47678396508898,0
"ERR209644",-2.7417019320071,-2.65882186612043,-2.44486277808107,0,4.74876704544604,-2.63296663805126,4.60521456039567,4.23462654917041,0,4.5604319917386,0
"ERR209645",-2.69396833481047,-2.74530556362323,-2.4317234723313,0,4.66609002987345,-2.61341072690594,4.75500871849695,4.21186860403563,-4.10698684005623,4.52656016004659,0
"ERR209646",-2.90426437069183,0,0,-2.54769452422658,5.0303334486503,-5.27052633228357,0,0,5.17885871575265,0.987290821637398,4.41273635812546
"ERR209647",-2.80492900148491,0,0,-2.40487155451738,4.85827954219531,-5.24853030800427,0,0,5.1889794225339,0.731964965984821,4.16535971810125
"ERR209648",-2.89412603347495,-2.85779157773833,-2.53440842670739,0,5.01277333348641,-2.72025988545591,4.94984021008521,4.3897241621879,0,4.71162833140112,0
"ERR209649",5.87021959882542,-2.891688468909,-2.95814817844121,0,0,2.92843165414727,5.00855134781145,-5.12366294137749,0,4.64072124426017,0
"ERR209650",5.78001711911641,-2.86614859105954,-2.92515424164878,0,0,2.75177651642297,4.96431498175707,-5.06651576651129,0,4.8059443945423,0
"ERR209651",2.58486344233532,0,-2.89220699505667,0,-4.75178344564983,2.47034140070888,0,-5.00944946144426,-4.87443548539147,5.15935604150567,0
"ERR209652",2.92737663893228,-2.65594642188494,-3.0096590277177,0,-4.57748928780961,2.56033066828743,4.60023414488548,-5.21288234946541,-4.90768930196343,4.90787667218246,0
"ERR209653",2.79208798809781,0,-2.95102364656354,0,-4.51652881933307,2.37055953834669,0,-5.11132289018524,-4.83955587751543,5.10134491116148,0
"ERR209654",0,4.44515215539441,0,5.24184426907983,0,0,0,0,-4.39180779399751,0,0
"ERR209655",-5.56099313305727,0,0,0,-0.674408877820852,0,0,0,4.40580913571744,0,0
"ERR209656",0,0,-2.77545127331543,5.07863353490928,0,0.0922558117418943,0,4.80722261931407,-4.62713625748168,-0.192169611507686,0
"ERR209657",-2.9458383621443,-2.48493164531719,-2.85196440439099,0,5.10234171411942,-5.02424076413347,4.3040278630251,-4.93974724978311,0,-0.479265967714387,0
"ERR209658",-2.9034645745997,-2.46441251328336,-5.34818609945994,0,5.02894816118305,0,4.26848768381528,-0.722211615101999,0,0,0
"ERR209659",-5.92324052885887,-3.21280797469221,-2.74847293969193,0,0.00111061579603942,2.28801987244772,5.56474664712937,-4.76049477477461,-4.12946733852852,-4.40101208907732,0
"ERR209660",-2.61768747320548,-2.70675506964741,-2.9432477530812,0,4.53396770192849,-2.91846998425054,4.68823730427396,-5.09785464759958,-4.17183012901095,5.05493829308667,0
"ERR209661",-5.35159235142748,-3.22077421268332,-2.9576736333817,0,-0.250590605272452,0,5.57854457607516,-5.12284100522395,0,0,0
"ERR209662",-5.74542258037516,-2.82250426895618,-2.99308019161701,0,-0.800249673302455,2.46035856799361,4.88872079841215,-5.18416696300865,-4.57856325786259,4.82309944118572,0
"ERR209663",-5.62098230578523,-3.10158567774005,-2.82293083532508,0,-1.12835974117018,0,5.37210397787372,-4.88945963303589,4.94405236994654,0,0
"ERR209664",-5.73651793892432,5.02983794069535,-2.92581753244624,0,-1.30883099203882,5.00501292098309,0,-5.06766461987269,0.663307010875749,0,0
"ERR209665",-6.11469076708173,0,-5.20918651683065,0,-0.964849755784002,-2.76324885213998,0,-0.703287585726002,0.131001720713431,-4.78608740586283,0
"ERR209666",2.7489726811754,0,-3.02898311143482,0,5.07243334198602,-2.50961695741347,0,-5.24635264427316,-4.42532186582327,-4.34678407777656,0
"ERR209667",0.0379525746700006,0,-2.61755779610179,-3.53381650536127,-0.143325943832444,4.69771428542277,0,-4.53374309459632,-4.24777520398378,0,-6.12074973191122
"ERR209668",-5.60270472675641,0,0,0,0.120117504035369,5.60119205850588,0,0,-0.108543782573408,0,0
"ERR209669",-5.807737446254,0,-2.95465684494818,0,0.163042886378691,0,0,-5.1176157743814,-4.55011537693378,0,0
"ERR209670",-3.03521943375553,-3.02077637844365,2.5432386799342,0,5.25715427138502,2.44309225936376,5.23213816576831,-4.60649115779437,0,4.34289204251753,0
"ERR209671",-6.23848136529208,-2.99576964042657,2.3907217550296,0,-0.276439366515439,-2.56025548058211,5.18882522499116,-5.02522995069992,0,4.43449257272488,0
"ERR209672",2.55312966991376,0,-3.46528307366739,0,4.7371984964581,-2.55362127022287,0,-6.00204634620037,0,4.42300178331458,0
"ERR209673",2.59512571802808,0,-3.46296830469705,0,4.60618230487846,-2.46523993049,0,-5.99803704873595,0,4.26992081245625,0
"ERR209674",2.33170357749443,0,-2.99788414148452,0,4.72835004974487,0,0,-5.1924876482562,0,0,0
"ERR209675",-5.32190401042344,0,0,0,0.58734505085207,-5.09109036776396,0,0,0,-0.297914914680946,0
"ERR209676",-5.28466456530573,0,0,0,0.384901800174845,-2.67163687691807,0,0,0,-4.62741081019673,0
"ERR209677",-6.09420668446515,0,4.90514885657395,0,-0.150207837489383,2.89801976733415,0,0,0,4.40051355226945,0
"ERR209678",-6.02816391536676,0,0,-2.52151329054136,0.247315513817625,2.60797794662727,0,0,0,4.3975198650631,4.36738913117782
"ERR209682",-2.83463700456033,0,-5.134739247023,0,-4.90973531291335,0,0,0.174006885973071,0,0,0
"ERR209683",-2.92221680217374,0,-5.19693470621153,0,-5.06142797209637,0,0,0.0169828351807526,0,0,0
"ERR209686",-5.92445897930499,0,0,0,0.690544627340618,2.44121987433207,0,0,0,4.70234309385475,0
