"","818__1308_47678","853__39485","1735__88431_411489","28116__204516","40545__33039_360807","100886__165179_310298","674529__218538_410072","823__39483","28111__208479","46228__821_46506","166486__261299","39777__357276","1308__47678","1681__74426_487173","301301__820_29466","39496__28118_39486","1623__40520_329854","338188__562_39491","1304__239935","165179__310298","1318__387090","33039__360807","88431__411489","658082__39488_751585","1502__214856","817__39492","150055__216816_487174","218538__410072","729__46503","1531__40518_658081","820__29466","821__46506","562__39491","74426__487173","40520__329854","39488__751585","29361__33038_246787","28118__39486","291644__28117_457412","216816__487174","328814__1680_45851","40518__658081","33038__246787","28117__457412","1680__45851"
"ERR209669",0,5.1111452496539,0,0,0,-2.73134195228728,0,0,0,5.06981933756634,0,0,0,0,0,0,0,-2.85678823141477,0,-4.73082303420594,0,0,0,-2.46001296657421,0,0,-2.62699627317443,0,0,-2.95464278040603,0,0,-4.94810236327521,0,0,4.26086744538477,0,0,0,-4.55009101643221,0,5.11759141387983,0,0,0
"ERR209670",0,0.969928289728118,0,-5.50488823375257,0,0,0,0,0,0,4.81716370470861,-4.50572960385805,0,0,-3.02076178317355,0,0,5.41385723394603,0,0,0,0,0,0,0,0,0,0,0,-2.65954431470212,5.23211288601896,0,0,0,0,0,0,0,-2.50735529453889,0,0,4.60646587804502,0,4.34286676276818,0
"ERR209671",0,5.2644383803717,0,-5.13141956074244,0,0,0,0,0,0,4.91572802620848,-4.58301546883637,0,0,-2.99575504515647,0,0,1.96878894031175,0,0,0,0,0,0,0,0,0,0,0,-2.90130326950628,5.18879994524181,0,-5.54087774688714,0,0,0,0,0,-2.56024088531201,0,0,5.02520467095057,0,4.43446729297553,0
"ERR209672",0,4.73717367631635,-2.39300761564122,0,-2.41992514355199,0,0,0,0,0,4.8180325841177,0,0,0,0,0,0,0,-4.38212672756152,0,0,-4.19143329914546,4.14481077318985,-2.64406191860875,0,0,0,0,0,-3.46526874375188,0,0,0,0,0,-4.5796495813884,0,0,-2.55360694030735,0,0,6.00202152605863,0,4.42297696317284,0
"ERR209673",0,4.60615748473671,-2.40082175234968,0,-2.47518113177274,0,0,0,0,0,4.80199122807463,0,0,0,0,0,0,0,-4.29138040490794,0,0,-4.28713947816621,4.15834525498618,-2.62723882592755,0,0,0,0,0,-3.46295397478153,0,0,0,0,0,-4.55051113012413,0,0,-2.46522560057448,0,0,5.99801222859421,0,4.2698959923145,0
"ERR209674",0,4.72832522960313,0,-4.16657515784122,0,-5.67650842767243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304462403270921,-4.48225936377769,0,0,-2.53079454585319,0,0,0,0,0,-2.997869811569,0,0,0,0,0,-4.38346473693592,0,0,0,0,0,5.19246282811445,0,0,0
"ERR209675",0,4.90255131518923,-2.57561546969856,0,0,0,-2.76263359613069,0,0,0,0,0,0,0,0,0,0,-2.49138549832382,0,0,0,0,-4.46109685427829,-2.65948169356694,0,0,0,4.78502175119507,0,-3.29023070201149,0,0,-4.31520626433716,0,0,4.60635741505727,0,0,-5.0910611772048,0,0,-5.69884674450692,0,-0.297914914680946,0
"ERR209676",0,4.76907984397989,-2.63735609677407,0,0,0,-2.74683562546271,0,0,0,4.27491912338856,0,0,0,0,0,0,-2.53120637376609,0,0,0,0,-4.56803475726423,-2.71921176083022,0,0,0,4.75765886334165,0,-3.27852748712265,0,0,-4.38417804380504,0,0,4.70981292629676,0,0,-2.67162254700255,0,0,-5.67857618170755,0,-4.62738599005498,0
"ERR209677",0,0.492618370599494,0,0,0,-2.71742146065574,-2.73147696186891,0,0,0,0,-4.24795823938788,0,0,0,0,0,1.78008162171785,0,-4.70671203543377,0,0,0,-2.5298216050803,0,0,0,4.73105687766082,0,0,0,0,-5.3528164436551,0,0,4.38177955408453,0,0,-2.54062308870527,0,0,0,0,4.4004882725201,0
"ERR209678",0,0.886865758972746,0,0,0,-2.55441464474866,-2.65038467808868,0,0,0,0,0,0,0,0,0,0,-2.9426735231746,0,-4.42437594830269,0,0,0,-2.37538083868929,0,0,0,4.59060092205167,0,-3.16895474213097,0,0,-5.09686005222611,0,0,4.11428029993542,0,0,-2.53889468259081,0,-2.52149869527126,-5.48879062025717,0,4.39749458531375,4.36736385142846
"ERR209682",0,0,0,0,-2.61758648944165,-2.80136145643601,0,0,0,0,0,0,0,0,0,0,0,-5.66330909878931,0,-4.85210037291231,0,4.53379279291879,0,-2.69134510337571,0,0,0,0,0,-2.51712356698425,0,0,-0.0102809681591977,0,0,4.66154645974845,0,0,0,0,0,4.35978590694572,0,0,0
"ERR209683",0,0,0,0,-2.60335501466492,0,0,0,0,0,0,0,0,0,0,0,0,-5.77991856800625,0,0,0,4.50914315553886,0,-3.02630845716179,0,0,0,0,0,-2.59354997020171,0,0,-0.111691841915736,0,0,5.2417200071796,0,0,0,0,0,4.49216032035811,0,0,0
"ERR209686",0,1.01067431910485,-2.62758744923543,-4.32481158831465,0,-2.89315659282505,0,0,5.0099281562359,0,5.31800153855838,0,0,0,0,0,0,-2.76287236186907,0,-5.01109421302585,0,0,-4.55111496340608,0,0,0,0,0,0,0,0,0,-4.78543530558506,0,0,0,0,0,-2.71488498651688,0,0,0,0,4.70231873335318,0
"ERR209687",0,0.400404720010629,-5.54338384806914,0,-5.21947501585827,0,0,0,4.77898864034665,0,5.25327789053948,0,0,0,0,0,0,-2.98332068998153,0,0,0,0.0625624431295037,-0.392105913953198,0,0,0,0,0,0,0,0,0,-5.16726301031945,0,0,0,0,0,0,0,0,0,0,0,0
"ERR209688",0,4.85806410946048,0,0,-2.61098071139401,0,0,0,0,-2.59277007926887,0,-4.51370779635655,0,0,0,0,0,-2.59529288681881,0,0,0,4.52235124971676,0,0,0,-4.84194078239178,0,0,0,0,0,4.49080950963807,-4.49517914049229,0,0,0,0,0,2.44235881309995,0,0,0,0,4.93630353377864,0
"ERR209689",0,0,0,0,-2.5659965837858,0,0,0,0,-2.63839533528807,0,-4.68501956113962,0,0,-2.68821298829098,0,0,-2.58648805699996,0,0,0,4.44443645516518,0,0,0,-4.72583400986105,0,0,0,0,4.65612147728655,4.56983477117166,-4.47992872789403,0,0,0,0,0,2.87463375749658,0,0,0,0,4.41556469619953,0
"ERR209694",0,4.32540908152846,5.62968603067299,-5.09423284718948,-2.70369746083719,2.65873840610962,0,0,0,-2.8465139030557,0,0,0,0,0,0,0,-3.12737006433965,0,-5.05588860066812,0,4.68294137046498,0,0,0,0,0,0,0,-2.96822438514607,0,-4.93030670454366,-5.41676384550622,0,0,0,0,0,0,0,0,5.14111544333789,0,0,0
"ERR209702",0,5.24703783140019,-2.44289736029771,0,0,0,-4.93436870658303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23122234571153,0,0,0,0,0.00912225261256216,0,-2.7982201785861,0,0,0,0,0,0,0,0,-2.81176363546494,0,-2.70244495941207,4.84665952007558,0,-4.87011747549985,4.68077197436012
"ERR209703",0,5.17691983024016,0,0,0,0,-4.93779814881716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45302592362478,-0.0285461929636527,0,-2.80525098986682,0,0,0,0,0,0,0,0,-2.82493921521314,4.2487655320017,-2.6383561297459,4.85883724243222,0,-4.8929382490429,4.56976686518068
"ERR209704",0,-0.481492986988526,0,0,0,-3.76252457698179,0,0,0,-1.95592989181936,0,0,0,0,0,0,0,-2.30720827482149,0,6.51688373205906,-4.24796091558742,0,0,-2.28924216247526,0,0,0,0,0,0,0,3.38776994867383,-3.99620195563416,0,0,-3.965083736236,0,0,0,0,0,0,0,0,0
"ERR209705",0,-0.26002875509057,0,0,0,-3.77630205609659,0,0,0,-1.92266197590774,0,0,0,0,0,0,0,-2.30605074953868,0,6.54074702588611,-4.33743337091488,0,0,-2.24762343824747,0,0,0,0,0,0,0,3.33014822805297,-3.99419706303328,0,0,-3.89299799132726,0,0,0,0,0,0,0,0,0
"ERR209712",0,4.79884538092161,-2.70372836263851,0,0,-2.77617586283971,0,0,4.43793707826343,0,0,0,0,0,0,0,0,-2.62532487495911,-4.37181182964699,-4.80847764518474,0,0,-4.6829948939549,0,0,0,0,0,0,0,0,0,-4.54719606980359,0,0,0,0,0,0,0,-6.22802094751097,0,0,0,0.157718830078899
"ERR209713",0,4.73457679762183,-2.72076574629978,0,0,-2.78958566830164,0,0,4.45909492419412,0,0,0,0,0,0,0,0,-2.64283956253642,0,-4.83170410956442,-4.34994269768327,0,-4.71250450808428,0,0,0,0,0,0,0,0,0,-4.57753239856619,0,0,0,0,0,0,0,-6.20048977017794,0,0,0,0.0230226631191692
"ERR209714",0,0.0365880728536595,0,0,-2.55718512482667,0,5.26911838945975,4.76601274077545,0,-2.63924641298212,0,0,0,0,0,0,0,-2.76965576372878,0,0,0,4.42917456055916,0,0,0,0,0,0,0,-2.96508536291348,0,4.57130888097894,-4.79718450225423,0,0,0,0,0,-2.78163402352016,0,0,5.13567849734495,0,4.81793145679916,0
"ERR209718",0,0,-2.59184428771568,-4.37522679351805,-3.18195133115919,0,-2.7896486015455,0,0,-2.39931089638941,0,0,0,0,0,0,0,-3.2048733844202,0,0,0,5.51130137277914,4.48920599163072,-2.74907212190303,0,0,0,4.83181311314027,0,-2.92563583576198,0,-4.15572837570009,-5.551003533641,0,0,4.76153258880722,0,0,-2.97297428730255,0,0,5.06734991198399,0,-5.14934251520388,0
"ERR209719",-2.44104870208261,0,0,-4.61323544915887,-2.49861853645279,-3.64360527087793,5.21548169605432,0,0,-5.29083856411815,0,0,-4.22802037575715,0,0,0,0,0,0,6.31090945188634,0,4.32773425386962,0,0,0,0,0,0,-4.27372842940637,0,0,0.373485580803019,0,0,0,0,0,0,-2.46448823020216,0,0,0,0,4.26861882936565,0
"ERR209720",-2.45220430353905,0,0,-4.63961908068704,-2.54568858065776,-3.64437733913849,5.25560350613795,0,0,-5.22448689524571,0,0,-4.2473424442687,0,0,0,0,0,0,6.31224671334054,0,4.40926196194714,0,0,0,0,0,0,-4.28008631817877,0,0,0.325591552729575,0,0,0,0,0,0,-2.42078979125484,0,0,0,0,4.19293091289744,0
"ERR209721",0,5.24351808135792,0,-4.99396029628982,-2.55202021975885,0,0,0,0,2.73811688570069,0,0,0,-2.40610714664952,0,0,0,-2.61895050318133,0,0,0,4.42022868256543,0,0,0,-4.4342452381739,0,0,0,0,0,4.11836163334583,-4.53615533401813,-4.16749982645156,0,0,0,0,-2.52985612843767,0,0,0,0,-4.38183935029354,0
"ERR209722",0,4.94493505549461,0,0,-2.38266969268482,-2.35550836236958,0,0,0,0,0,0,0,0,-2.4446906953984,0,0,0,-4.10849807356152,4.07986016127747,0,4.12690496538462,0,0,0,0,0,0,0,0,4.23432849322093,0,0,0,0,0,0,0,-2.48570678374283,0,-3.31811582926739,0,0,4.3053704421612,-5.74714520168966
"ERR209723",0,4.92359759782227,-2.36577877549881,-4.32095535481742,0,0,0,0,0,0,0,-4.39208471368711,0,0,-2.98251104748794,0,0,-3.15779439377817,0,0,0,0,-4.09764903863202,0,0,0,0,0,0,-2.83217525415091,5.16586066838459,0,-5.46946032987996,0,0,0,0,0,-2.5422263844656,0,0,4.90547143612868,0,4.40326526223655,0
"ERR209724",0,4.34993574735425,0,-0.170957992869687,0,0,0,0,0,0,0,-4.44925274909535,0,0,-3.02641182750221,0,0,-3.15478172169599,0,0,0,0,0,0,0,0,0,0,0,-2.95196814879673,5.2418990498612,0,-5.46424222876708,0,0,0,0,0,-2.41387390302752,0,0,5.11295881604098,0,4.18095224310825,0
"ERR209725",0,0,0,0,0,0,0,0,5.31569964135965,-2.35584360835291,0,0,0,-2.54031164277368,0,0,0,-2.76176468653227,-4.78008146524148,0,0,0,0,-2.74771415766418,0,-4.48232898995313,0,0,0,-5.78235346966139,0,4.08044082435364,-4.78351675562342,4.39994883234278,0,4.75918052575069,0,0,0,0,0,1.64071946167356,0,0,0
"ERR209726",0,0,0,0,0,0,0,0,5.14685552975714,0,0,0,0,-2.78372919393572,0,0,0,-2.67413577707318,-5.11283438059526,0,0,0,0,-2.64909400089839,0,-4.39468392133397,-2.6047058382641,0,0,-5.90191801407161,0,0,-4.63173903222843,4.82156039840943,0,4.58836540358192,0,0,0,4.5114828506447,0,1.15374784339833,0,0,0
"ERR209727",0,4.83067490727386,0,0,0,-3.57107096026357,0,0,0,0,0,0,0,-2.27279042074565,0,0,0,0,0,6.18527634061029,-4.66915697840389,0,0,-3.0985434730137,0,-4.24808890161544,0,0,0,-2.16772506398741,0,0,0,3.93658848368731,0,-5.36683472472065,0,0,-2.53353943080571,0,0,-3.75460994766669,0,-4.38821901713462,0
"ERR209728",0,4.7512141304263,0,0,0,-3.57502340198645,0,0,0,0,0,0,0,-2.22269200514747,0,0,0,0,0,6.19212217048827,-4.66301009817397,0,0,-3.10481357818822,0,-4.25160139538733,0,0,0,-2.2372465749715,0,0,0,3.84981548249256,0,-5.37769486545172,0,0,-2.54292388319241,0,0,-3.87502473691009,0,-4.4044733654696,0
"ERR209733",0,4.76122443952465,0,0,-4.98285181028333,0,-2.50413254339632,0,0,-3.192243989631,4.76368459136514,0,0,5.52866136819026,0,0,0,-3.32684305599317,0,0,0,-0.177322334088279,0,0,0,0,-2.92338673986103,4.3372847940491,0,0,0,5.52912878019727,-5.76226120178788,0,0,0,0,0,0,5.06345436361245,0,0,0,0,0
"ERR209734",0,4.72425746698488,0,0,-5.0595325555381,0,-2.51241719296316,0,0,-3.20382468972278,4.78750215824866,0,0,5.40775231564803,0,0,0,-3.34318666081746,0,0,0,-0.133494322262251,0,0,0,0,-2.88071328239005,4.35163422802177,0,0,0,5.54918714114345,-5.79056915572238,0,0,0,0,0,0,4.98954176713808,0,0,0,0,0
"ERR209735",0,-0.242443147514334,0,-4.74463766442563,0,0,0,0,5.48601283879246,0,0,0,0,0,-3.0951513475829,0,0,-2.5745215479646,4.50258520466012,0,0,0,0,0,0,0,-2.7085049406001,0,0,0,5.36095939112887,0,-4.45920212625557,0,0,0,0,0,-2.84200640409996,-4.69126816967069,0,0,0,4.92249948733725,0
"ERR209736",0,-0.430794934232743,0,-4.7667301249817,0,0,0,0,5.44866150119645,0,0,0,0,0,-3.07893088754642,0,0,-2.57471633548932,4.52919191659696,0,0,0,0,0,0,0,-2.71417493626676,0,0,0,5.33286473022353,0,-4.45953950814506,0,0,0,0,0,-2.76741618082082,-4.70108889024405,0,0,0,4.79330543086988,0
"ERR209737",0,-0.232315731266447,0,-0.152638143923581,0,0,-2.55164705387898,0,0,0,0,-4.67046318102116,0,0,-2.8884784496338,0,0,0,0,0,0,0,0,0,0,0,0,4.41958234030184,0,-2.57064896353044,5.00299143133351,0,0,0,0,0,0,0,-2.91182616964398,0,0,4.45249461325899,0,5.04343086863204,0
"ERR209738",0,-5.67050788950833,0,0.439538292717361,0,0,-2.86876131626163,0,0,0,0,0,0,0,-2.84112846121384,0,0,0,0,0,0,0,0,-5.20314027853599,0,0,0,4.96884035455331,0,-2.87546007964345,4.92097884565235,0,0,0,0,-0.278701743290878,0,0,0,0,0,4.98044295307851,0,0,0
"ERR209741",0,4.56773175502545,0,-0.434748723783875,0,-3.40314052151573,0,0,0,-3.34008277588624,4.68740700744366,0,0,0,0,0,0,-2.8244057597827,0,-5.8944122885617,0,0,0,0,0,0,0,0,-3.86883477164701,0,0,5.78519306932065,-4.89201427713382,0,0,0,0,0,0,0,0,0,0,0,0
"ERR209742",0,4.58164905716466,0,-0.425626423621893,0,-3.4073839639576,0,0,0,-3.35779351140044,4.69113473542122,0,0,0,0,0,0,-2.82901915396006,0,-5.90176214647001,0,0,0,0,0,0,0,0,-3.8758631990688,0,0,5.81586896307066,-4.90000491024435,0,0,0,0,0,0,0,0,0,0,0,0
"ERR209750",0,-0.178097760047965,0,-4.56235536678028,0,-3.01950751588823,0,0,5.25788002085453,-2.68805967688439,0,0,0,0,0,0,0,0,0,-5.22994043135451,0,0,0,-2.91914825105437,0,0,-2.65355396954934,0,0,0,0,4.65585593414094,0,0,0,-5.056113085652,0,0,0,-4.59609029588554,0,0,0,0,0
"ERR209751",0,-4.77200580942683,0,-4.52874947012259,0,-2.95118583659706,0,0,5.13904723665228,-2.62355615866414,0,0,0,0,-2.35233129131012,0,0,0,0,-5.11160381156377,0,0,0,-2.92057219514033,0,0,-2.66478248211257,0,0,0,4.07435731278323,4.54413256331653,0,0,0,-5.05857942915601,0,0,0,-4.61553865013847,0,0,0,0,0
"ERR209752",0,0,0,-5.09819567778004,0,0,0,4.38161075203518,0,0,0,0,0,0,-2.88446845431633,0,-2.67958980286921,0,0,0,0,0,0,0,0,0,0,0,0,-3.02178592303062,4.99604591570555,0,0,0,-4.64118568201295,0,0,0,-2.61341357960623,0,0,5.23388674828545,0,4.52656510106845,0
"ERR209753",-2.49342204480759,-4.21499913414391,0,-4.94320560532633,0,0,0,4.23869977523527,0,0,0,0,-4.31873366631903,0,-2.73021643720813,0,-2.78519163062322,-2.66060569263703,0,0,0,0,0,0,0,0,0,0,0,-3.16798628263613,4.72887358490417,0,-4.60830423855433,0,-4.82409341305503,0,0,0,0,0,0,5.48711319920703,0,0,0
"ERR209754",0,-0.378417276788887,-3.02424624714125,0,0,0,0,0,0,0,0,-5.54284805158486,0,0,0,0,0,-2.79843016564745,0,0,0,0,-5.23814815464816,0,0,0,0,0,0,-2.79332689560624,0,0,-4.84702322833477,0,0,0,-2.52413649519866,0,5.08417929849873,0,0,4.83818410533866,-4.37193265492291,0,0
"ERR209755",0,5.58489495398821,-2.93847392238448,0,0,0,-2.7051637022589,0,0,0,0,0,0,0,0,0,0,-2.69588038885305,0,0,0,0,-5.08958613028613,0,0,0,0,4.68548097510354,-4.20557392575084,-5.47249881399935,0,0,-4.66940180462202,0,0,0,-2.39844537118704,0,0,0,0,0.283277043983463,-4.15422924207436,0,0
"ERR209756",0,0,-2.45838153921356,0,-2.42121352389875,0,0,0,0,0,0,0,0,0,0,2.2964655671735,0,-2.83888669366938,0,0,0,4.19366483936552,4.25804173030727,0,0,0,-2.83768839782183,0,0,0,0,0,-4.91709599036659,0,0,0,-3.41604724195824,4.31695372915199,0,-4.91502048107614,0,0,-5.9167673841272,0,0
"ERR209757",0,5.67232746070009,-2.78881859804429,0,0,0,-2.64868107884194,0,0,0,0,-4.3165093736443,0,0,0,0,0,0,0,0,0,0,-4.83037550490571,-2.39502280642644,0,0,-2.56366814955258,4.58765020160058,0,-2.96250038356301,0,0,0,0,0,-4.14830118601679,0,0,0,-4.44040348877116,0,-5.13120118177341,0,0,0
"ERR209758",0,1.42530340231055,-2.81251864006743,0,0,0,-2.64330438284353,0,0,0,0,-4.26818678058796,0,0,0,0,0,0,0,0,0,0,-4.87142518183131,0,0,0,-2.58236487809264,4.57833749095449,0,-2.97260072524092,0,0,0,0,0,0,0,0,0,-4.47278717253786,0,-5.14869548673337,0,0,0
"ERR209759",0,0,0,0,0,5.35074146631447,0,0,0.43349838572227,0,0,-5.77476827242723,0,0,-2.81673320069867,0,0,0,0,0,0,0,0,0,0,0,-2.48500500675532,0,-4.42655496252429,0,4.8787250149762,0,0,0,0,0,0,0,0,4.30415492876326,0,0,0,0,0
"ERR209760",0,0,0,0,0,5.07331951441594,0,0,0.333126114503294,0,0,-5.63222488638147,0,0,-2.83537074585579,0,0,0,0,0,0,0,0,0,0,0,-2.7256764912707,0,-4.43567457655465,0,4.91100619011669,0,0,0,0,0,0,0,0,4.72101016787693,-2.48415099565883,0,0,0,4.3026757381539
"ERR209761",-2.61259197047707,0,0,0,0,0,0,0,0.284108946582239,-2.62605689067439,0,0,-4.52514203231276,0,-3.13951057929019,0,0,5.41823720963058,0,0,0,0,0,0,0,0,0,0,-4.78444096605701,0,5.43779183423061,4.5484639582144,0,0,0,0,0,0,0,0,-2.71031441130461,0,0,0,4.69440226486572
"ERR209762",0,0,0,0,0,0,0,0,0.26090871372089,-2.5849673942987,0,0,0,0,-3.12627388832804,0,0,5.38346965577199,0,0,0,0,0,0,0,0,-2.58742326332246,0,-4.75775172861572,0,5.41486521296007,4.47729486283428,0,0,0,0,0,0,0,4.48154855276017,-2.73100149873825,0,0,0,4.7302333513614
"ERR209763",0,0,-2.51492082035007,0,0,0,-2.66754680137683,-5.36010488802492,0,5.51789671540077,0,0,0,0,0,0,0,0,-4.93414323917848,0,0,0,4.35597063785913,-2.49681885500872,0,0,0,-4.62032659155252,0,-3.31722134216138,0,0,0,0,0,4.32461711417106,0,0,-2.55670891905466,0,-2.61827152261047,-5.74559590457534,0,-4.42834974796718,4.53497930517206
"ERR209764",0,5.32591809982788,0,0,0,-3.26858431027635,0,0,0,5.09108438013605,0,0,0,-2.67075273615615,0,0,0,0,0,5.66135409422112,0,0,0,-3.05598075481788,0,0,0,0,0,0,0,0,0,4.62587943347605,0,-5.29311393429726,0,0,-5.19404746894371,0,-2.87741117961854,0,0,-0.0549639368750266,4.98382235736601
"ERR209765",0,5.26848850894068,0,0,0,-3.28381972167888,0,0,0,5.14728081297906,0,0,0,-2.6168378441454,0,0,0,0,0,5.68774260084451,0,0,0,-3.06650070763504,0,0,0,0,0,0,0,0,0,4.53249610122884,0,-5.3113350270698,0,0,-5.19214741921327,0,-2.83497517779273,0,0,-0.120420742585928,4.91032104613361
"ERR209766",-2.82934739967735,-4.6313563313334,0,0,0,0,0,0,5.44552931623724,0,0,0,-4.90057344850405,0,-3.02699866050324,0,-2.68664004727778,0,0,0,0,0,0,0,0,0,0,0,-4.53570475410935,-5.38195930386282,5.24291547443455,0,0,0,4.65339706353437,0,0,0,-3.00564945979435,0,0,-0.353094228546956,0,5.20593757410576,0
"ERR209767",-2.54862713819886,0,0,0,0,0,0,0,5.21978262177856,0,0,0,-4.4143516929093,0,-3.16711458243919,0,0,0,0,0,0,0,0,0,0,4.2358819098322,-2.56454756713101,0,-4.41812755063019,-2.5303657015098,5.48560337017696,0,0,0,0,0,0,0,-3.11973050560573,-4.44192668469806,0,-4.38272195674463,0,5.40353174163167,0
"ERR209768",0,0,0,0,0,0,0,0,4.75083574411152,5.03821954008619,0,0,0,0,-3.03830012050287,0,-2.53720261725841,-2.55814992376552,0,0,0,0,0,0,0,0,0,0,0,-5.77338210596508,5.26249017735361,0,-4.43084564134033,0,4.3945638421883,0,0,0,-2.80866628772677,0,0,0.255728988794706,0,4.86475271184863,0
"ERR209769",0,0,0,0,0,0,0,0,4.77641223374259,5.07557980438407,0,0,0,0,-3.02008869392285,0,-2.57422204545427,-2.57924096857282,0,0,0,0,0,0,0,0,0,0,0,-5.83335036855616,5.23094706123871,0,-4.46737640253129,0,4.45868337269068,0,0,0,-2.78214546508145,0,0,0.194685260967865,0,4.81881729956841,0
"ERR209770",0,-0.272346950501445,5.27252254499891,0,0,-3.27148394650745,0,0,0,-2.4152661464881,0,0,0,0,0,0,0,-2.71355904801951,0,-5.66637641149685,0,0,0,0,0,-4.09732457748145,0,0,0,-2.7613225141574,0,4.18336367951849,-4.70002214050803,0,0,0,0,0,0,0,-2.75984392464414,4.78275089060444,0,0,4.78018989844394
"ERR209771",0,-0.420706731680099,5.04664333095154,0,0,-3.34525138481126,0,0,0,0,0,0,0,0,0,0,0,-2.69647702286553,0,-5.79414536258324,0,0,0,0,0,-4.2195102064049,0,0,0,-2.89573356855539,0,0,-4.67043520504516,0,0,0,0,0,0,0,-2.5045136539246,5.01555766592067,0,0,4.33794489684738
"ERR209772",0,0,0,5.68496612292459,-2.66606709197741,0,0,0,0,-3.22562588669097,0,0,0,0,-2.59579879877256,0,0,0,0,0,0,4.61776365969227,0,4.99275999870602,0,0,0,0,0,0,-4.49605540570033,5.58694792195817,0,0,0,0,2.68833414132492,0,0,0,0,0,4.33742537725326,0,0
"ERR209773",0,0,0,5.79391601080423,-2.74621041589015,0,0,0,0,-2.96427875526362,0,0,0,0,-2.65205481301677,0,0,0,0,0,0,4.7565759685966,0,5.08926523502466,0,0,0,0,0,0,-4.59349368060263,5.13428141191362,0,0,0,0,2.78741106487283,0,0,0,0,0,4.37350476819277,0,0
"ERR209774",0,0.303201776005484,0,0,0,0,-2.35301803663258,0,0,0,0,0,0,0,0,0,0,-2.75875207623616,0,0,0,0,0,0,0,5.3741119234905,-5.15378281519046,-4.07554679057359,0,-2.43703674690377,0,0,-4.77829876152715,0,0,0,0,0,0,-0.642501320594906,-2.82355253846309,4.22107146554971,0,0,4.89053645445815
"ERR209775",0,-0.0383210454646311,0,0,0,0,-2.33642637884078,0,0,0,0,0,0,0,0,0,0,-2.83042223567801,0,0,0,0,0,-2.38999153495527,0,5.55659731113769,-2.95589745903091,-4.0468091962964,0,-2.59774958206089,0,0,-4.902435119067,0,0,4.13958676820206,0,0,0,-5.11976458100529,-2.52039314166006,4.49943426147028,0,0,4.36544897640337
"ERR209776",0,5.05076587331611,0,0,0,0,-2.56026224863164,0,0,-2.85851872707688,0,0,0,0,-3.08763561871312,5.32017114378353,0,-3.10914631379014,0,0,0,0,0,0,0,0,-2.65119284605229,-4.43450429533054,0,-2.78970881890003,5.34794176687049,4.95109966968426,-5.38519938365002,0,0,0,0,0,0,-4.5920007100257,-2.67974597814029,4.83191741265781,0,0,4.64145618551734
"ERR209777",0,4.98430050958382,0,0,0,0,-2.59965392363432,0,0,-2.87709724682083,0,0,0,0,-3.0940163976245,5.39294554449902,0,-3.12048973136942,0,0,0,0,0,0,0,0,-2.64722895664551,-4.50273267783043,0,-2.81890682702367,5.35899360013687,4.98327860981022,-5.40484675922879,0,0,0,0,0,0,-4.58513505217758,-2.62925464015866,4.88248984620776,0,0,4.55400262279103
"ERR209778",0,0,0,0,-3.3654707482549,0,-2.35572191978138,0,0,0,0,0,0,0,0,0,0,0,4.88383214447235,0,0,5.82916632736433,0,-3.15692816143647,0,-4.52957612437821,0,-4.08023005356504,0,0,0,0,0,0,0,5.46795997145297,-2.13715145840013,0,0,0,0,0,3.70165490941895,0,0
"ERR209779",0,0,0,0,-3.34580942556864,0,-2.34087844593708,0,0,0,0,0,0,0,0,0,0,0,4.86677791576643,0,0,5.79511191752772,0,-3.13052922974628,0,-4.54037068666513,0,-4.0545204027059,0,0,0,0,0,0,0,5.42223568050003,-2.1304521879933,0,0,0,0,0,3.69005143270067,0,0
"ERR209780",-2.40172871681347,4.06014732423232,0,0,0,0,0,0,0,0,0,0,-4.15991616351813,0,-2.56440138150936,0,0,-3.19941848896135,0,0,0,0,0,0,0,-0.313170487046205,0,0,0,0,4.44167348377402,0,-5.5415553775563,0,0,0,0,0,0,0,0,0,0,0,0
"ERR209781",-2.5591928392587,0,0,0,0,0,0,0,0,0,0,0,-4.43265202396253,0,-2.63815532677332,0,0,-3.24190935063781,0,0,0,0,0,0,0,-0.290033965084771,0,0,0,0,4.56941906422986,0,-5.61515170883732,0,0,0,0,0,0,0,0,0,0,0,0
"ERR209782",-2.59476972206439,0,0,0,0,0,0,0,0,0,0,0,-4.4942729925569,0,-3.0910031922817,0,0,0,0,0,0,0,0,0,0,-1.37829654735582,0,0,0,-2.46397142665909,5.35377457538949,0,0,0,0,0,0,0,5.13693775066509,0,0,4.26772369937151,0,0,0
"ERR209783",-2.60576222011671,0,0,0,0,0,0,4.16483147832373,0,0,0,0,-4.51331255768562,0,-3.0821162930681,0,0,0,0,0,0,0,0,0,0,-5.63012089590515,0,0,0,-2.45700221245444,5.33838201442979,0,0,0,0,0,0,0,5.13336123145247,0,0,4.25565266628022,0,0,0
"ERR209784",0,4.63068065437499,0,0,-2.75228282035174,-3.27694330603411,0,0,0,-2.54668485550074,0,0,0,0,-2.99106196738761,0,0,2.27759629527385,0,-5.67583229957381,0,-4.76709368164819,0,0,0,0,-2.5023748379657,0,0,0,5.18067129610226,4.41098756059348,-5.24137387142318,0,0,0,0,0,0,-4.33424035893853,0,0,0,0,0
